,ax,ay,az,gx,gy,gz,cx,cy,cz
2456,1756,822,-3844,-48,43,1,41,307,-610
2457,1791,843,-3866,-45,40,5,41,307,-610
2458,1761,856,-3831,-28,59,-2,41,307,-610
2459,1802,859,-3848,-19,60,-7,41,307,-610
2460,1788,851,-3827,-14,74,-10,41,307,-610
2461,1803,882,-3852,-3,72,-16,41,307,-610
2462,1770,825,-3859,-4,70,-21,41,307,-610
2463,1791,822,-3852,-10,68,-8,41,307,-610
2464,1795,834,-3874,-37,74,-13,41,307,-610
2465,1771,888,-3854,-46,80,-10,41,307,-610
2466,1785,889,-3819,-56,89,-24,41,307,-610
2467,1774,868,-3864,-34,96,-18,45,300,-605
2468,1781,855,-3860,-14,97,-22,45,300,-605
2469,1805,883,-3872,-2,92,-14,45,300,-605
2470,1809,879,-3919,25,72,-13,45,300,-605
2471,1820,850,-3956,45,39,-15,45,300,-605
2472,1833,859,-3980,47,-6,-11,45,300,-605
2473,1834,852,-3951,21,-43,-16,45,300,-605
2474,1788,852,-3957,-18,-55,-16,45,300,-605
2475,1789,865,-3914,-36,-40,-7,45,300,-605
2476,1768,854,-3837,-38,-36,-10,45,300,-605
2477,1775,856,-3821,-33,-21,-12,45,300,-605
2478,1758,850,-3770,-34,-5,-7,45,300,-605
2479,1762,857,-3750,-43,14,1,45,300,-605
2480,1752,832,-3766,-44,19,13,45,300,-605
2481,1746,826,-3756,-51,33,14,45,300,-605
2482,1707,870,-3768,-29,42,18,45,300,-605
2483,1768,880,-3813,-25,55,31,45,300,-605
2484,1787,854,-3834,-9,61,27,35,310,-604
2485,1819,860,-3834,-5,58,22,35,310,-604
2486,1834,886,-3853,-21,62,21,35,310,-604
2487,1820,886,-3878,-44,57,16,35,310,-604
2488,1839,907,-3882,-47,46,6,35,310,-604
2489,1852,889,-3903,-46,29,-3,35,310,-604
2490,1849,897,-3904,-53,25,-13,35,310,-604
2491,1831,908,-3924,-55,6,-10,35,310,-604
2492,1803,890,-3893,-55,-3,-13,35,310,-604
2493,1796,880,-3826,-60,4,-19,35,310,-604
2494,1843,919,-3880,-59,-1,-16,35,310,-604
2495,1814,855,-3886,-50,-13,-13,35,310,-604
2496,1815,829,-3907,-51,-15,-16,35,310,-604
2497,1818,885,-3892,-61,-30,-10,35,310,-604
2498,1774,824,-3852,-71,-33,-6,35,310,-604
2499,1776,865,-3818,-69,-28,-6,35,310,-604
2500,1786,860,-3816,-71,-24,-2,40,306,-610
